index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,otherpara,AnzahlLinks
2796,80,76.0,0.0,0.0,0.6,-30,0,19,100,644
2878,80,76.0,0.0,0.0,0.6,-24,-24,20,116,644
3093,80,76.0,0.0,0.0,0.6,-18,-24,20,112,644
3094,80,76.0,0.0,0.0,0.6,-18,-24,20,116,644
3095,80,76.0,0.0,0.0,0.6,-18,-24,20,120,644
3307,80,76.0,0.0,0.0,0.6,-12,-24,20,104,644
3308,80,76.0,0.0,0.0,0.6,-12,-24,20,108,644
3376,80,76.0,0.0,0.0,0.6,-12,-12,19,116,644
3377,80,76.0,0.0,0.0,0.6,-12,-12,19,120,644
3592,80,76.0,0.0,0.0,0.6,-6,-12,19,116,644
3593,80,76.0,0.0,0.0,0.6,-6,-12,19,120,644
3741,80,76.0,0.0,0.0,0.6,0,-24,20,112,644
3807,80,76.0,0.0,0.0,0.6,0,-12,19,112,644
3808,80,76.0,0.0,0.0,0.6,0,-12,19,116,644
3922,80,76.0,0.0,0.0,0.8,-30,-30,20,116,644
4490,80,76.0,0.0,0.0,0.8,-18,-6,19,108,644
2335,81,108.0,0.0,0.0,0.4,-6,-6,20,104,644
3559,81,108.0,0.0,0.0,0.6,-6,-18,20,104,644
4317,81,108.0,0.0,0.0,0.8,-24,0,20,112,644
4675,81,108.0,0.0,0.0,0.8,-12,-12,20,104,644
4743,81,108.0,0.0,0.0,0.8,-12,0,19,112,644
4745,81,108.0,0.0,0.0,0.8,-12,0,19,120,644
4894,81,108.0,0.0,0.0,0.8,-6,-12,20,116,644
5034,81,108.0,0.0,0.0,0.8,0,-24,20,100,644
2336,82,107.0,0.0,0.0,0.4,-6,-6,20,108,644
3379,82,107.0,0.0,0.0,0.6,-12,-12,20,104,644
4966,82,107.0,0.0,0.0,0.8,-6,0,20,116,644
5036,82,107.0,0.0,0.0,0.8,0,-24,20,108,644
5106,82,107.0,0.0,0.0,0.8,0,-12,20,100,644
2337,83,105.0,0.0,0.0,0.4,-6,-6,20,112,644
4458,83,105.0,0.0,0.0,0.8,-18,-12,20,100,644
4534,83,105.0,0.0,0.0,0.8,-18,0,20,116,644
4895,83,105.0,0.0,0.0,0.8,-6,-12,20,120,644
5071,83,105.0,0.0,0.0,0.8,0,-18,20,104,644
2372,84,106.0,0.0,0.0,0.4,-6,0,20,108,644
2374,84,106.0,0.0,0.0,0.4,-6,0,20,116,644
2767,84,106.0,0.0,0.0,0.6,-30,-6,20,104,644
2768,84,106.0,0.0,0.0,0.6,-30,-6,20,108,644
2769,84,106.0,0.0,0.0,0.6,-30,-6,20,112,644
2771,84,106.0,0.0,0.0,0.6,-30,-6,20,120,644
4524,84,106.0,0.0,0.0,0.8,-18,0,19,100,644
4679,84,106.0,0.0,0.0,0.8,-12,-12,20,120,644
2434,85,22.0,0.0,0.0,0.4,0,-24,18,116,644
3942,85,22.0,0.0,0.0,0.8,-30,-24,18,100,644
3980,85,22.0,0.0,0.0,0.8,-30,-18,18,108,644
3981,85,22.0,0.0,0.0,0.8,-30,-18,18,112,644
3983,85,22.0,0.0,0.0,0.8,-30,-18,18,120,644
4158,85,22.0,0.0,0.0,0.8,-24,-24,18,100,644
4159,85,22.0,0.0,0.0,0.8,-24,-24,18,104,644
4194,85,22.0,0.0,0.0,0.8,-24,-18,18,100,644
4196,85,22.0,0.0,0.0,0.8,-24,-18,18,108,644
4198,85,22.0,0.0,0.0,0.8,-24,-18,18,116,644
4377,85,22.0,0.0,0.0,0.8,-18,-24,18,112,644
4412,85,22.0,0.0,0.0,0.8,-18,-18,18,108,644
4414,85,22.0,0.0,0.0,0.8,-18,-18,18,116,644
4627,85,22.0,0.0,0.0,0.8,-12,-18,18,104,644
4628,85,22.0,0.0,0.0,0.8,-12,-18,18,108,644
4629,85,22.0,0.0,0.0,0.8,-12,-18,18,112,644
4631,85,22.0,0.0,0.0,0.8,-12,-18,18,120,644
4847,85,22.0,0.0,0.0,0.8,-6,-18,18,120,644
4989,85,22.0,0.0,0.0,0.8,0,-30,18,112,644
4990,85,22.0,0.0,0.0,0.8,0,-30,18,116,644
2568,86,6.0,0.0,0.0,0.4,0,0,17,100,644
2569,86,6.0,0.0,0.0,0.4,0,0,17,104,644
2570,86,6.0,0.0,0.0,0.4,0,0,17,108,644
2571,86,6.0,0.0,0.0,0.4,0,0,17,112,644
2572,86,6.0,0.0,0.0,0.4,0,0,17,116,644
2573,86,6.0,0.0,0.0,0.4,0,0,17,120,644
3216,86,6.0,0.0,0.0,0.6,-18,0,17,100,644
3217,86,6.0,0.0,0.0,0.6,-18,0,17,104,644
3218,86,6.0,0.0,0.0,0.6,-18,0,17,108,644
3432,86,6.0,0.0,0.0,0.6,-12,0,17,100,644
3433,86,6.0,0.0,0.0,0.6,-12,0,17,104,644
3434,86,6.0,0.0,0.0,0.6,-12,0,17,108,644
3435,86,6.0,0.0,0.0,0.6,-12,0,17,112,644
3436,86,6.0,0.0,0.0,0.6,-12,0,17,116,644
3437,86,6.0,0.0,0.0,0.6,-12,0,17,120,644
3648,86,6.0,0.0,0.0,0.6,-6,0,17,100,644
3649,86,6.0,0.0,0.0,0.6,-6,0,17,104,644
3650,86,6.0,0.0,0.0,0.6,-6,0,17,108,644
3651,86,6.0,0.0,0.0,0.6,-6,0,17,112,644
3652,86,6.0,0.0,0.0,0.6,-6,0,17,116,644
3653,86,6.0,0.0,0.0,0.6,-6,0,17,120,644
3864,86,6.0,0.0,0.0,0.6,0,0,17,100,644
3865,86,6.0,0.0,0.0,0.6,0,0,17,104,644
3866,86,6.0,0.0,0.0,0.6,0,0,17,108,644
3867,86,6.0,0.0,0.0,0.6,0,0,17,112,644
3868,86,6.0,0.0,0.0,0.6,0,0,17,116,644
3869,86,6.0,0.0,0.0,0.6,0,0,17,120,644
4080,86,6.0,0.0,0.0,0.8,-30,0,17,100,644
4081,86,6.0,0.0,0.0,0.8,-30,0,17,104,644
4082,86,6.0,0.0,0.0,0.8,-30,0,17,108,644
4083,86,6.0,0.0,0.0,0.8,-30,0,17,112,644
4296,86,6.0,0.0,0.0,0.8,-24,0,17,100,644
4297,86,6.0,0.0,0.0,0.8,-24,0,17,104,644
4298,86,6.0,0.0,0.0,0.8,-24,0,17,108,644
4299,86,6.0,0.0,0.0,0.8,-24,0,17,112,644
4300,86,6.0,0.0,0.0,0.8,-24,0,17,116,644
4301,86,6.0,0.0,0.0,0.8,-24,0,17,120,644
4513,86,6.0,0.0,0.0,0.8,-18,0,17,104,644
4515,86,6.0,0.0,0.0,0.8,-18,0,17,112,644
4728,86,6.0,0.0,0.0,0.8,-12,0,17,100,644
4729,86,6.0,0.0,0.0,0.8,-12,0,17,104,644
4730,86,6.0,0.0,0.0,0.8,-12,0,17,108,644
4731,86,6.0,0.0,0.0,0.8,-12,0,17,112,644
4732,86,6.0,0.0,0.0,0.8,-12,0,17,116,644
4733,86,6.0,0.0,0.0,0.8,-12,0,17,120,644
5124,86,6.0,0.0,0.0,0.8,0,-6,17,100,644
6277,86,6.0,0.0,0.0,1.0,0,-30,17,104,644
2586,87,121.0,0.0,0.0,0.4,0,0,20,100,644
2587,87,121.0,0.0,0.0,0.4,0,0,20,104,644
2591,87,121.0,0.0,0.0,0.4,0,0,20,120,644
3166,87,121.0,0.0,0.0,0.6,-18,-12,20,116,644
3885,87,121.0,0.0,0.0,0.6,0,0,20,112,644
3887,87,121.0,0.0,0.0,0.6,0,0,20,120,644
4099,87,121.0,0.0,0.0,0.8,-30,0,20,104,644
4100,87,121.0,0.0,0.0,0.8,-30,0,20,108,644
4964,87,121.0,0.0,0.0,0.8,-6,0,20,108,644
5109,87,121.0,0.0,0.0,0.8,0,-12,20,112,644
2588,88,113.0,0.0,0.0,0.4,0,0,20,108,644
2589,88,113.0,0.0,0.0,0.4,0,0,20,112,644
2590,88,113.0,0.0,0.0,0.4,0,0,20,116,644
3814,88,113.0,0.0,0.0,0.6,0,-12,20,116,644
4535,88,113.0,0.0,0.0,0.8,-18,0,20,120,644
4742,88,113.0,0.0,0.0,0.8,-12,0,19,108,644
5111,88,113.0,0.0,0.0,0.8,0,-12,20,120,644
2610,89,32.0,0.0,0.0,0.6,-30,-30,18,100,644
2611,89,32.0,0.0,0.0,0.6,-30,-30,18,104,644
2648,89,32.0,0.0,0.0,0.6,-30,-24,18,108,644
2826,89,32.0,0.0,0.0,0.6,-24,-30,18,100,644
3042,89,32.0,0.0,0.0,0.6,-18,-30,18,100,644
3294,89,32.0,0.0,0.0,0.6,-12,-24,18,100,644
3295,89,32.0,0.0,0.0,0.6,-12,-24,18,104,644
3296,89,32.0,0.0,0.0,0.6,-12,-24,18,108,644
3474,89,32.0,0.0,0.0,0.6,-6,-30,18,100,644
3690,89,32.0,0.0,0.0,0.6,0,-30,18,100,644
4055,89,32.0,0.0,0.0,0.8,-30,-6,18,120,644
4271,89,32.0,0.0,0.0,0.8,-24,-6,18,120,644
2616,90,48.0,0.0,0.0,0.6,-30,-30,19,100,644
2619,90,48.0,0.0,0.0,0.6,-30,-30,19,112,644
2656,90,48.0,0.0,0.0,0.6,-30,-24,19,116,644
3366,90,48.0,0.0,0.0,0.6,-12,-12,18,100,644
3584,90,48.0,0.0,0.0,0.6,-6,-12,18,108,644
3948,90,48.0,0.0,0.0,0.8,-30,-24,19,100,644
3949,90,48.0,0.0,0.0,0.8,-30,-24,19,104,644
3950,90,48.0,0.0,0.0,0.8,-30,-24,19,108,644
3951,90,48.0,0.0,0.0,0.8,-30,-24,19,112,644
4128,90,48.0,0.0,0.0,0.8,-24,-30,19,100,644
4381,90,48.0,0.0,0.0,0.8,-18,-24,19,104,644
5030,90,48.0,0.0,0.0,0.8,0,-24,19,108,644
2649,91,18.0,0.0,0.0,0.6,-30,-24,18,112,644
2865,91,18.0,0.0,0.0,0.6,-24,-24,18,112,644
2866,91,18.0,0.0,0.0,0.6,-24,-24,18,116,644
2867,91,18.0,0.0,0.0,0.6,-24,-24,18,120,644
3081,91,18.0,0.0,0.0,0.6,-18,-24,18,112,644
3082,91,18.0,0.0,0.0,0.6,-18,-24,18,116,644
3083,91,18.0,0.0,0.0,0.6,-18,-24,18,120,644
3298,91,18.0,0.0,0.0,0.6,-12,-24,18,116,644
3299,91,18.0,0.0,0.0,0.6,-12,-24,18,120,644
3908,91,18.0,0.0,0.0,0.8,-30,-30,18,108,644
3909,91,18.0,0.0,0.0,0.8,-30,-30,18,112,644
3910,91,18.0,0.0,0.0,0.8,-30,-30,18,116,644
4124,91,18.0,0.0,0.0,0.8,-24,-30,18,108,644
4125,91,18.0,0.0,0.0,0.8,-24,-30,18,112,644
4342,91,18.0,0.0,0.0,0.8,-18,-30,18,116,644
4343,91,18.0,0.0,0.0,0.8,-18,-30,18,120,644
4555,91,18.0,0.0,0.0,0.8,-12,-30,18,104,644
4557,91,18.0,0.0,0.0,0.8,-12,-30,18,112,644
4559,91,18.0,0.0,0.0,0.8,-12,-30,18,120,644
4775,91,18.0,0.0,0.0,0.8,-6,-30,18,120,644
2698,92,77.0,0.0,0.0,0.6,-30,-18,20,116,644
2981,92,77.0,0.0,0.0,0.6,-24,-6,19,120,644
3012,92,77.0,0.0,0.0,0.6,-24,0,19,100,644
3131,92,77.0,0.0,0.0,0.6,-18,-18,20,120,644
3527,92,77.0,0.0,0.0,0.6,-6,-24,20,120,644
3739,92,77.0,0.0,0.0,0.6,0,-24,20,104,644
3806,92,77.0,0.0,0.0,0.6,0,-12,19,108,644
3809,92,77.0,0.0,0.0,0.6,0,-12,19,120,644
3878,92,77.0,0.0,0.0,0.6,0,0,19,108,644
3879,92,77.0,0.0,0.0,0.6,0,0,19,112,644
4174,92,77.0,0.0,0.0,0.8,-24,-24,20,116,644
4311,92,77.0,0.0,0.0,0.8,-24,0,19,112,644
4571,92,77.0,0.0,0.0,0.8,-12,-30,20,120,644
4632,92,77.0,0.0,0.0,0.8,-12,-18,19,100,644
5003,92,77.0,0.0,0.0,0.8,0,-30,20,120,644
2790,93,44.0,0.0,0.0,0.6,-30,0,18,100,644
2793,93,44.0,0.0,0.0,0.6,-30,0,18,112,644
3006,93,44.0,0.0,0.0,0.6,-24,0,18,100,644
3008,93,44.0,0.0,0.0,0.6,-24,0,18,108,644
3010,93,44.0,0.0,0.0,0.6,-24,0,18,116,644
3369,93,44.0,0.0,0.0,0.6,-12,-12,18,112,644
3585,93,44.0,0.0,0.0,0.6,-6,-12,18,112,644
3586,93,44.0,0.0,0.0,0.6,-6,-12,18,116,644
4951,93,44.0,0.0,0.0,0.8,-6,0,18,104,644
4952,93,44.0,0.0,0.0,0.8,-6,0,18,108,644
5166,93,44.0,0.0,0.0,0.8,0,0,18,100,644
5167,93,44.0,0.0,0.0,0.8,0,0,18,104,644
5169,93,44.0,0.0,0.0,0.8,0,0,18,112,644
5170,93,44.0,0.0,0.0,0.8,0,0,18,116,644
5171,93,44.0,0.0,0.0,0.8,0,0,18,120,644
2802,94,114.0,0.0,0.0,0.6,-30,0,20,100,644
2803,94,114.0,0.0,0.0,0.6,-30,0,20,104,644
3883,94,114.0,0.0,0.0,0.6,0,0,20,104,644
4498,94,114.0,0.0,0.0,0.8,-18,-6,20,116,644
4747,94,114.0,0.0,0.0,0.8,-12,0,20,104,644
4965,94,114.0,0.0,0.0,0.8,-6,0,20,112,644
2804,95,112.0,0.0,0.0,0.6,-30,0,20,108,644
2805,95,112.0,0.0,0.0,0.6,-30,0,20,112,644
2806,95,112.0,0.0,0.0,0.6,-30,0,20,116,644
2807,95,112.0,0.0,0.0,0.6,-30,0,20,120,644
2983,95,112.0,0.0,0.0,0.6,-24,-6,20,104,644
3777,95,112.0,0.0,0.0,0.6,0,-18,20,112,644
3778,95,112.0,0.0,0.0,0.6,0,-18,20,116,644
4103,95,112.0,0.0,0.0,0.8,-30,0,20,120,644
4281,95,112.0,0.0,0.0,0.8,-24,-6,20,112,644
4495,95,112.0,0.0,0.0,0.8,-18,-6,20,104,644
4530,95,112.0,0.0,0.0,0.8,-18,0,20,100,644
4532,95,112.0,0.0,0.0,0.8,-18,0,20,108,644
4963,95,112.0,0.0,0.0,0.8,-6,0,20,104,644
2841,96,104.0,0.0,0.0,0.6,-24,-30,20,112,644
3020,96,104.0,0.0,0.0,0.6,-24,0,20,108,644
3023,96,104.0,0.0,0.0,0.6,-24,0,20,120,644
3235,96,104.0,0.0,0.0,0.6,-18,0,20,104,644
3236,96,104.0,0.0,0.0,0.6,-18,0,20,108,644
3560,96,104.0,0.0,0.0,0.6,-6,-18,20,108,644
3561,96,104.0,0.0,0.0,0.6,-6,-18,20,112,644
3775,96,104.0,0.0,0.0,0.6,0,-18,20,104,644
3776,96,104.0,0.0,0.0,0.6,0,-18,20,108,644
4279,96,104.0,0.0,0.0,0.8,-24,-6,20,104,644
4496,96,104.0,0.0,0.0,0.8,-18,-6,20,108,644
4921,96,104.0,0.0,0.0,0.8,-6,-6,19,104,644
5074,96,104.0,0.0,0.0,0.8,0,-18,20,116,644
2947,97,119.0,0.0,0.0,0.6,-24,-12,20,104,644
3163,97,119.0,0.0,0.0,0.6,-18,-12,20,104,644
3199,97,119.0,0.0,0.0,0.6,-18,-6,20,104,644
3381,97,119.0,0.0,0.0,0.6,-12,-12,20,112,644
3596,97,119.0,0.0,0.0,0.6,-6,-12,20,108,644
3670,97,119.0,0.0,0.0,0.6,-6,0,20,116,644
3671,97,119.0,0.0,0.0,0.6,-6,0,20,120,644
5110,97,119.0,0.0,0.0,0.8,0,-12,20,116,644
2982,98,111.0,0.0,0.0,0.6,-24,-6,20,100,644
3200,98,111.0,0.0,0.0,0.6,-18,-6,20,108,644
4318,98,111.0,0.0,0.0,0.8,-24,0,20,116,644
4638,98,111.0,0.0,0.0,0.8,-12,-18,20,100,644
2985,99,99.0,0.0,0.0,0.6,-24,-6,20,112,644
2986,99,99.0,0.0,0.0,0.6,-24,-6,20,116,644
3272,99,99.0,0.0,0.0,0.6,-12,-30,20,108,644
4026,99,99.0,0.0,0.0,0.8,-30,-12,20,100,644
4246,99,99.0,0.0,0.0,0.8,-24,-12,20,116,644
4283,99,99.0,0.0,0.0,0.8,-24,-6,20,120,644
4353,99,99.0,0.0,0.0,0.8,-18,-30,20,112,644
4390,99,99.0,0.0,0.0,0.8,-18,-24,20,116,644
4459,99,99.0,0.0,0.0,0.8,-18,-12,20,104,644
3007,100,46.0,0.0,0.0,0.6,-24,0,18,104,644
3225,100,46.0,0.0,0.0,0.6,-18,0,18,112,644
3439,100,46.0,0.0,0.0,0.6,-12,0,18,104,644
3440,100,46.0,0.0,0.0,0.6,-12,0,18,108,644
4129,100,46.0,0.0,0.0,0.8,-24,-30,19,104,644
4167,100,46.0,0.0,0.0,0.8,-24,-24,19,112,644
4168,100,46.0,0.0,0.0,0.8,-24,-24,19,116,644
4200,100,46.0,0.0,0.0,0.8,-24,-18,19,100,644
4560,100,46.0,0.0,0.0,0.8,-12,-30,19,100,644
4776,100,46.0,0.0,0.0,0.8,-6,-30,19,100,644
4994,100,46.0,0.0,0.0,0.8,0,-30,19,108,644
5032,100,46.0,0.0,0.0,0.8,0,-24,19,116,644
3162,101,117.0,0.0,0.0,0.6,-18,-12,20,100,644
3418,101,117.0,0.0,0.0,0.6,-12,-6,20,116,644
3812,101,117.0,0.0,0.0,0.6,0,-12,20,108,644
3815,101,117.0,0.0,0.0,0.6,0,-12,20,120,644
4674,101,117.0,0.0,0.0,0.8,-12,-12,20,100,644
4748,101,117.0,0.0,0.0,0.8,-12,0,20,108,644
4749,101,117.0,0.0,0.0,0.8,-12,0,20,112,644
4854,101,117.0,0.0,0.0,0.8,-6,-18,20,100,644
4893,101,117.0,0.0,0.0,0.8,-6,-12,20,112,644
4929,101,117.0,0.0,0.0,0.8,-6,-6,20,112,644
3164,102,122.0,0.0,0.0,0.6,-18,-12,20,108,644
3378,102,122.0,0.0,0.0,0.6,-12,-12,20,100,644
3380,102,122.0,0.0,0.0,0.6,-12,-12,20,108,644
3383,102,122.0,0.0,0.0,0.6,-12,-12,20,120,644
4712,102,122.0,0.0,0.0,0.8,-12,-6,20,108,644
4714,102,122.0,0.0,0.0,0.8,-12,-6,20,116,644
5107,102,122.0,0.0,0.0,0.8,0,-12,20,104,644
5142,102,122.0,0.0,0.0,0.8,0,-6,20,100,644
5144,102,122.0,0.0,0.0,0.8,0,-6,20,108,644
5146,102,122.0,0.0,0.0,0.8,0,-6,20,116,644
3198,103,120.0,0.0,0.0,0.6,-18,-6,20,100,644
3415,103,120.0,0.0,0.0,0.6,-12,-6,20,104,644
3419,103,120.0,0.0,0.0,0.6,-12,-6,20,120,644
3668,103,120.0,0.0,0.0,0.6,-6,0,20,108,644
3669,103,120.0,0.0,0.0,0.6,-6,0,20,112,644
3849,103,120.0,0.0,0.0,0.6,0,-6,20,112,644
3850,103,120.0,0.0,0.0,0.6,0,-6,20,116,644
4102,103,120.0,0.0,0.0,0.8,-30,0,20,116,644
4926,103,120.0,0.0,0.0,0.8,-6,-6,20,100,644
4928,103,120.0,0.0,0.0,0.8,-6,-6,20,108,644
3201,104,101.0,0.0,0.0,0.6,-18,-6,20,112,644
3203,104,101.0,0.0,0.0,0.6,-18,-6,20,120,644
4499,104,101.0,0.0,0.0,0.8,-18,-6,20,120,644
4999,104,101.0,0.0,0.0,0.8,0,-30,20,104,644
5073,104,101.0,0.0,0.0,0.8,0,-18,20,112,644
3382,105,123.0,0.0,0.0,0.6,-12,-12,20,116,644
3598,105,123.0,0.0,0.0,0.6,-6,-12,20,116,644
4314,105,123.0,0.0,0.0,0.8,-24,0,20,100,644
4494,105,123.0,0.0,0.0,0.8,-18,-6,20,100,644
3414,106,116.0,0.0,0.0,0.6,-12,-6,20,100,644
3451,106,116.0,0.0,0.0,0.6,-12,0,20,104,644
3452,106,116.0,0.0,0.0,0.6,-12,0,20,108,644
3454,106,116.0,0.0,0.0,0.6,-12,0,20,116,644
3597,106,116.0,0.0,0.0,0.6,-6,-12,20,112,644
3630,106,116.0,0.0,0.0,0.6,-6,-6,20,100,644
4316,106,116.0,0.0,0.0,0.8,-24,0,20,108,644
4352,106,116.0,0.0,0.0,0.8,-18,-30,20,108,644
4715,106,116.0,0.0,0.0,0.8,-12,-6,20,120,644
4857,106,116.0,0.0,0.0,0.8,-6,-18,20,112,644
4891,106,116.0,0.0,0.0,0.8,-6,-12,20,104,644
4962,106,116.0,0.0,0.0,0.8,-6,0,20,100,644
4967,106,116.0,0.0,0.0,0.8,-6,0,20,120,644
3416,107,118.0,0.0,0.0,0.6,-12,-6,20,108,644
3417,107,118.0,0.0,0.0,0.6,-12,-6,20,112,644
3450,107,118.0,0.0,0.0,0.6,-12,0,20,100,644
3453,107,118.0,0.0,0.0,0.6,-12,0,20,112,644
3455,107,118.0,0.0,0.0,0.6,-12,0,20,120,644
3631,107,118.0,0.0,0.0,0.6,-6,-6,20,104,644
3632,107,118.0,0.0,0.0,0.6,-6,-6,20,108,644
3633,107,118.0,0.0,0.0,0.6,-6,-6,20,112,644
3634,107,118.0,0.0,0.0,0.6,-6,-6,20,116,644
3635,107,118.0,0.0,0.0,0.6,-6,-6,20,120,644
3666,107,118.0,0.0,0.0,0.6,-6,0,20,100,644
3667,107,118.0,0.0,0.0,0.6,-6,0,20,104,644
3846,107,118.0,0.0,0.0,0.6,0,-6,20,100,644
3847,107,118.0,0.0,0.0,0.6,0,-6,20,104,644
3848,107,118.0,0.0,0.0,0.6,0,-6,20,108,644
3851,107,118.0,0.0,0.0,0.6,0,-6,20,120,644
3882,107,118.0,0.0,0.0,0.6,0,0,20,100,644
3884,107,118.0,0.0,0.0,0.6,0,0,20,108,644
3886,107,118.0,0.0,0.0,0.6,0,0,20,116,644
4713,107,118.0,0.0,0.0,0.8,-12,-6,20,112,644
4746,107,118.0,0.0,0.0,0.8,-12,0,20,100,644
5174,107,118.0,0.0,0.0,0.8,0,0,19,108,644
3594,108,127.0,0.0,0.0,0.6,-6,-12,20,100,644
3595,108,127.0,0.0,0.0,0.6,-6,-12,20,104,644
4931,108,127.0,0.0,0.0,0.8,-6,-6,20,120,644
5176,108,127.0,0.0,0.0,0.8,0,0,19,116,644
3599,109,115.0,0.0,0.0,0.6,-6,-12,20,120,644
3810,109,115.0,0.0,0.0,0.6,0,-12,20,100,644
3811,109,115.0,0.0,0.0,0.6,0,-12,20,104,644
3813,109,115.0,0.0,0.0,0.6,0,-12,20,112,644
4423,109,115.0,0.0,0.0,0.8,-18,-18,20,104,644
3979,110,29.0,0.0,0.0,0.8,-30,-18,18,104,644
4015,110,29.0,0.0,0.0,0.8,-30,-12,18,104,644
4016,110,29.0,0.0,0.0,0.8,-30,-12,18,108,644
4162,110,29.0,0.0,0.0,0.8,-24,-24,18,116,644
4195,110,29.0,0.0,0.0,0.8,-24,-18,18,104,644
4267,110,29.0,0.0,0.0,0.8,-24,-6,18,104,644
4448,110,29.0,0.0,0.0,0.8,-18,-12,18,108,644
4449,110,29.0,0.0,0.0,0.8,-18,-12,18,112,644
4663,110,29.0,0.0,0.0,0.8,-12,-12,18,104,644
4666,110,29.0,0.0,0.0,0.8,-12,-12,18,116,644
4842,110,29.0,0.0,0.0,0.8,-6,-18,18,100,644
4883,110,29.0,0.0,0.0,0.8,-6,-12,18,120,644
4914,110,29.0,0.0,0.0,0.8,-6,-6,18,100,644
5058,110,29.0,0.0,0.0,0.8,0,-18,18,100,644
5059,110,29.0,0.0,0.0,0.8,0,-18,18,104,644
4101,111,128.0,0.0,0.0,0.8,-30,0,20,112,644
4957,111,128.0,0.0,0.0,0.8,-6,0,19,104,644
4959,111,128.0,0.0,0.0,0.8,-6,0,19,112,644
4961,111,128.0,0.0,0.0,0.8,-6,0,19,120,644
4278,112,109.0,0.0,0.0,0.8,-24,-6,20,100,644
4319,112,109.0,0.0,0.0,0.8,-24,0,20,120,644
4639,112,109.0,0.0,0.0,0.8,-12,-18,20,104,644
4892,112,109.0,0.0,0.0,0.8,-6,-12,20,108,644
4497,113,110.0,0.0,0.0,0.8,-18,-6,20,112,644
4531,113,110.0,0.0,0.0,0.8,-18,0,20,104,644
4744,113,110.0,0.0,0.0,0.8,-12,0,19,116,644
4750,113,110.0,0.0,0.0,0.8,-12,0,20,116,644
4751,113,110.0,0.0,0.0,0.8,-12,0,20,120,644
4890,113,110.0,0.0,0.0,0.8,-6,-12,20,100,644
5108,113,110.0,0.0,0.0,0.8,0,-12,20,108,644
4740,114,124.0,0.0,0.0,0.8,-12,0,19,100,644
4741,114,124.0,0.0,0.0,0.8,-12,0,19,104,644
4930,114,124.0,0.0,0.0,0.8,-6,-6,20,116,644
4944,115,9.0,0.0,0.0,0.8,-6,0,17,100,644
4945,115,9.0,0.0,0.0,0.8,-6,0,17,104,644
4946,115,9.0,0.0,0.0,0.8,-6,0,17,108,644
4947,115,9.0,0.0,0.0,0.8,-6,0,17,112,644
4948,115,9.0,0.0,0.0,0.8,-6,0,17,116,644
4949,115,9.0,0.0,0.0,0.8,-6,0,17,120,644
5160,115,9.0,0.0,0.0,0.8,0,0,17,100,644
5161,115,9.0,0.0,0.0,0.8,0,0,17,104,644
5162,115,9.0,0.0,0.0,0.8,0,0,17,108,644
5163,115,9.0,0.0,0.0,0.8,0,0,17,112,644
5164,115,9.0,0.0,0.0,0.8,0,0,17,116,644
5165,115,9.0,0.0,0.0,0.8,0,0,17,120,644
4958,116,125.0,0.0,0.0,0.8,-6,0,19,108,644
5143,116,125.0,0.0,0.0,0.8,0,-6,20,104,644
5145,116,125.0,0.0,0.0,0.8,0,-6,20,112,644
4960,117,126.0,0.0,0.0,0.8,-6,0,19,116,644
5070,117,126.0,0.0,0.0,0.8,0,-18,20,100,644
5147,117,126.0,0.0,0.0,0.8,0,-6,20,120,644
5178,118,166.0,0.0,0.0,0.8,0,0,20,100,644
5180,118,166.0,0.0,0.0,0.8,0,0,20,108,644
5182,118,166.0,0.0,0.0,0.8,0,0,20,116,644
5184,119,0.0,0.0,1.0,1.0,-30,-30,15,100,644
5185,119,0.0,0.0,1.0,1.0,-30,-30,15,104,644
5187,119,0.0,0.0,1.0,1.0,-30,-30,15,112,644
5190,119,0.0,0.0,1.0,1.0,-30,-30,16,100,644
5223,119,0.0,0.0,1.0,1.0,-30,-24,15,112,644
5226,119,0.0,0.0,1.0,1.0,-30,-24,16,100,644
5228,119,0.0,0.0,1.0,1.0,-30,-24,16,108,644
5260,119,0.0,0.0,1.0,1.0,-30,-18,15,116,644
5266,119,0.0,0.0,1.0,1.0,-30,-18,16,116,644
5292,119,0.0,0.0,1.0,1.0,-30,-12,15,100,644
5293,119,0.0,0.0,1.0,1.0,-30,-12,15,104,644
5295,119,0.0,0.0,1.0,1.0,-30,-12,15,112,644
5296,119,0.0,0.0,1.0,1.0,-30,-12,15,116,644
5297,119,0.0,0.0,1.0,1.0,-30,-12,15,120,644
5298,119,0.0,0.0,1.0,1.0,-30,-12,16,100,644
5299,119,0.0,0.0,1.0,1.0,-30,-12,16,104,644
5301,119,0.0,0.0,1.0,1.0,-30,-12,16,112,644
5302,119,0.0,0.0,1.0,1.0,-30,-12,16,116,644
5303,119,0.0,0.0,1.0,1.0,-30,-12,16,120,644
5328,119,0.0,0.0,1.0,1.0,-30,-6,15,100,644
5329,119,0.0,0.0,1.0,1.0,-30,-6,15,104,644
5330,119,0.0,0.0,1.0,1.0,-30,-6,15,108,644
5332,119,0.0,0.0,1.0,1.0,-30,-6,15,116,644
5333,119,0.0,0.0,1.0,1.0,-30,-6,15,120,644
5334,119,0.0,0.0,1.0,1.0,-30,-6,16,100,644
5335,119,0.0,0.0,1.0,1.0,-30,-6,16,104,644
5364,119,0.0,0.0,1.0,1.0,-30,0,15,100,644
5365,119,0.0,0.0,1.0,1.0,-30,0,15,104,644
