friction;middleCharge;otherCharge;otherparam;otherpara;AnzahlLinks;overlaps;stretches;position
.40000000000000000000;-18;-30;20;108;644;86;0;0
.40000000000000000000;-18;-30;20;112;644;90;0;0
.40000000000000000000;-18;-30;20;116;644;88;0;0
.40000000000000000000;-18;-30;20;120;644;88;0;0
.40000000000000000000;-18;-24;15;100;644;0;0;0
.40000000000000000000;-18;-24;15;104;644;0;0;0
.40000000000000000000;-18;-24;15;108;644;0;0;0
.40000000000000000000;-18;-24;15;112;644;0;0;0
.40000000000000000000;-18;-24;15;116;644;0;0;0
.40000000000000000000;-18;-24;15;120;644;0;0;0
.40000000000000000000;-18;-24;16;100;644;1;0;0
.40000000000000000000;-18;-24;16;104;644;1;0;0
.40000000000000000000;-18;-24;16;108;644;1;0;0
.40000000000000000000;-18;-24;16;112;644;1;0;0
.40000000000000000000;-18;-24;16;116;644;1;0;0
.40000000000000000000;-18;-24;16;120;644;1;0;0
.40000000000000000000;-18;-24;17;100;644;3;0;0
.40000000000000000000;-18;-24;17;104;644;1;0;0
.40000000000000000000;-18;-24;17;108;644;1;0;0
.40000000000000000000;-18;-24;17;112;644;1;0;0
.40000000000000000000;-18;-24;17;116;644;1;0;0
.40000000000000000000;-18;-24;17;120;644;1;0;0
.40000000000000000000;-18;-24;18;100;644;40;0;0
.40000000000000000000;-18;-24;18;104;644;40;0;0
.40000000000000000000;-18;-24;18;108;644;38;0;0
.40000000000000000000;-18;-24;18;112;644;42;0;0
.40000000000000000000;-18;-24;18;116;644;38;0;0
.40000000000000000000;-18;-24;18;120;644;38;0;0
.40000000000000000000;-18;-24;19;100;644;55;0;0
.40000000000000000000;-18;-24;19;104;644;55;0;0
.40000000000000000000;-18;-24;19;108;644;59;0;0
.40000000000000000000;-18;-24;19;112;644;59;0;0
.40000000000000000000;-18;-24;19;116;644;59;0;0
.40000000000000000000;-18;-24;19;120;644;59;0;0
.40000000000000000000;-18;-24;20;100;644;97;0;0
.40000000000000000000;-18;-24;20;104;644;89;0;0
.40000000000000000000;-18;-24;20;108;644;94;0;0
.40000000000000000000;-18;-24;20;112;644;98;0;0
.40000000000000000000;-18;-24;20;116;644;94;0;0
.40000000000000000000;-18;-24;20;120;644;94;0;0
.40000000000000000000;-18;-18;15;100;644;0;0;0
.40000000000000000000;-18;-18;15;104;644;0;0;0
.40000000000000000000;-18;-18;15;108;644;0;0;0
.40000000000000000000;-18;-18;15;112;644;0;0;0
.40000000000000000000;-18;-18;15;116;644;0;0;0
.40000000000000000000;-18;-18;15;120;644;0;0;0
.40000000000000000000;-18;-18;16;100;644;1;0;0
.40000000000000000000;-18;-18;16;104;644;1;0;0
.40000000000000000000;-18;-18;16;108;644;1;0;0
.40000000000000000000;-18;-18;16;112;644;1;0;0
.40000000000000000000;-18;-18;16;116;644;1;0;0
.40000000000000000000;-18;-18;16;120;644;1;0;0
.40000000000000000000;-18;-18;17;100;644;3;0;0
.40000000000000000000;-18;-18;17;104;644;3;0;0
.40000000000000000000;-18;-18;17;108;644;3;0;0
.40000000000000000000;-18;-18;17;112;644;3;0;0
.40000000000000000000;-18;-18;17;116;644;3;0;0
.40000000000000000000;-18;-18;17;120;644;3;0;0
.40000000000000000000;-18;-18;18;100;644;38;0;0
.40000000000000000000;-18;-18;18;104;644;40;0;0
.40000000000000000000;-18;-18;18;108;644;40;0;0
.40000000000000000000;-18;-18;18;112;644;40;0;0
.40000000000000000000;-18;-18;18;116;644;42;0;0
.40000000000000000000;-18;-18;18;120;644;42;0;0
.40000000000000000000;-18;-18;19;100;644;65;0;0
.40000000000000000000;-18;-18;19;104;644;66;0;0
.40000000000000000000;-18;-18;19;108;644;65;0;0
.40000000000000000000;-18;-18;19;112;644;67;0;0
.40000000000000000000;-18;-18;19;116;644;67;0;0
.40000000000000000000;-18;-18;19;120;644;68;0;0
.40000000000000000000;-18;-18;20;100;644;86;0;0
.40000000000000000000;-18;-18;20;104;644;89;0;0
.40000000000000000000;-18;-18;20;108;644;95;0;0
.40000000000000000000;-18;-18;20;112;644;81;0;0
.40000000000000000000;-18;-18;20;116;644;89;0;0
.40000000000000000000;-18;-18;20;120;644;81;0;0
.40000000000000000000;-18;-12;15;100;644;0;0;0
.40000000000000000000;-18;-12;15;104;644;0;0;0
.40000000000000000000;-18;-12;15;108;644;0;0;0
.40000000000000000000;-18;-12;15;112;644;0;0;0
.40000000000000000000;-18;-12;15;116;644;0;0;0
.40000000000000000000;-18;-12;15;120;644;0;0;0
.40000000000000000000;-18;-12;16;100;644;1;0;0
.40000000000000000000;-18;-12;16;104;644;1;0;0
.40000000000000000000;-18;-12;16;108;644;1;0;0
.40000000000000000000;-18;-12;16;112;644;1;0;0
.40000000000000000000;-18;-12;16;116;644;1;0;0
.40000000000000000000;-18;-12;16;120;644;1;0;0
.40000000000000000000;-18;-12;17;100;644;5;0;0
.40000000000000000000;-18;-12;17;104;644;5;0;0
.40000000000000000000;-18;-12;17;108;644;5;0;0
.40000000000000000000;-18;-12;17;112;644;5;0;0
.40000000000000000000;-18;-12;17;116;644;5;0;0
.40000000000000000000;-18;-12;17;120;644;3;0;0
.40000000000000000000;-18;-12;18;100;644;40;0;0
.40000000000000000000;-18;-12;18;104;644;35;0;0
.40000000000000000000;-18;-12;18;108;644;37;0;0
.40000000000000000000;-18;-12;18;112;644;40;0;0
.40000000000000000000;-18;-12;18;116;644;36;0;0
.40000000000000000000;-18;-12;18;120;644;34;0;0
.40000000000000000000;-18;-12;19;100;644;72;0;0
.40000000000000000000;-18;-12;19;104;644;72;0;0
.40000000000000000000;-18;-12;19;108;644;72;0;0
.40000000000000000000;-18;-12;19;112;644;72;0;0
.40000000000000000000;-18;-12;19;116;644;71;0;0
.40000000000000000000;-18;-12;19;120;644;72;0;0
.40000000000000000000;-18;-12;20;100;644;96;0;0
.40000000000000000000;-18;-12;20;104;644;100;0;0
.40000000000000000000;-18;-12;20;108;644;83;0;0
.40000000000000000000;-18;-12;20;112;644;94;0;0
.40000000000000000000;-18;-12;20;116;644;85;0;0
.40000000000000000000;-18;-12;20;120;644;94;0;0
.40000000000000000000;-18;-6;15;100;644;0;0;0
.40000000000000000000;-18;-6;15;104;644;0;0;0
.40000000000000000000;-18;-6;15;108;644;0;0;0
.40000000000000000000;-18;-6;15;112;644;0;0;0
.40000000000000000000;-18;-6;15;116;644;0;0;0
.40000000000000000000;-18;-6;15;120;644;0;0;0
.40000000000000000000;-18;-6;16;100;644;1;0;0
.40000000000000000000;-18;-6;16;104;644;1;0;0
.40000000000000000000;-18;-6;16;108;644;1;0;0
.40000000000000000000;-18;-6;16;112;644;1;0;0
.40000000000000000000;-18;-6;16;116;644;1;0;0
.40000000000000000000;-18;-6;16;120;644;1;0;0
.40000000000000000000;-18;-6;17;100;644;5;0;0
.40000000000000000000;-18;-6;17;104;644;5;0;0
.40000000000000000000;-18;-6;17;108;644;5;0;0
.40000000000000000000;-18;-6;17;112;644;5;0;0
.40000000000000000000;-18;-6;17;116;644;5;0;0
.40000000000000000000;-18;-6;17;120;644;5;0;0
.40000000000000000000;-18;-6;18;100;644;39;0;0
.40000000000000000000;-18;-6;18;104;644;39;0;0
.40000000000000000000;-18;-6;18;108;644;35;0;0
.40000000000000000000;-18;-6;18;112;644;39;0;0
.40000000000000000000;-18;-6;18;116;644;39;0;0
.40000000000000000000;-18;-6;18;120;644;35;0;0
.40000000000000000000;-18;-6;19;100;644;72;0;0
.40000000000000000000;-18;-6;19;104;644;72;0;0
.40000000000000000000;-18;-6;19;108;644;72;0;0
.40000000000000000000;-18;-6;19;112;644;68;0;0
.40000000000000000000;-18;-6;19;116;644;68;0;0
.40000000000000000000;-18;-6;19;120;644;72;0;0
.40000000000000000000;-18;-6;20;100;644;85;0;0
.40000000000000000000;-18;-6;20;104;644;85;0;0
.40000000000000000000;-18;-6;20;108;644;85;0;0
.40000000000000000000;-18;-6;20;112;644;85;0;0
.40000000000000000000;-18;-6;20;116;644;85;0;0
.40000000000000000000;-18;-6;20;120;644;79;0;0
.40000000000000000000;-18;0;15;100;644;0;0;0
.40000000000000000000;-18;0;15;104;644;0;0;0
.40000000000000000000;-18;0;15;108;644;0;0;0
.40000000000000000000;-18;0;15;112;644;0;0;0
.40000000000000000000;-18;0;15;116;644;0;0;0
.40000000000000000000;-18;0;15;120;644;0;0;0
.40000000000000000000;-18;0;16;100;644;1;0;0
.40000000000000000000;-18;0;16;104;644;1;0;0
.40000000000000000000;-18;0;16;108;644;1;0;0
.40000000000000000000;-18;0;16;112;644;1;0;0
.40000000000000000000;-18;0;16;116;644;1;0;0
.40000000000000000000;-18;0;16;120;644;1;0;0
.40000000000000000000;-18;0;17;100;644;5;0;0
.40000000000000000000;-18;0;17;104;644;4;0;0
.40000000000000000000;-18;0;17;108;644;5;0;0
.40000000000000000000;-18;0;17;112;644;4;0;0
.40000000000000000000;-18;0;17;116;644;4;0;0
.40000000000000000000;-18;0;17;120;644;5;0;0
.40000000000000000000;-18;0;18;100;644;39;0;0
.40000000000000000000;-18;0;18;104;644;35;0;0
.40000000000000000000;-18;0;18;108;644;39;0;0
.40000000000000000000;-18;0;18;112;644;39;0;0
.40000000000000000000;-18;0;18;116;644;37;0;0
.40000000000000000000;-18;0;18;120;644;39;0;0
.40000000000000000000;-18;0;19;100;644;66;0;0
.40000000000000000000;-18;0;19;104;644;65;0;0
.40000000000000000000;-18;0;19;108;644;65;0;0
.40000000000000000000;-18;0;19;112;644;66;0;0
.40000000000000000000;-18;0;19;116;644;66;0;0
.40000000000000000000;-18;0;19;120;644;66;0;0
.40000000000000000000;-18;0;20;100;644;81;0;0
.40000000000000000000;-18;0;20;104;644;91;0;0
.40000000000000000000;-18;0;20;108;644;97;0;0
.40000000000000000000;-18;0;20;112;644;91;0;0
.40000000000000000000;-18;0;20;116;644;100;0;0
.40000000000000000000;-18;0;20;120;644;97;0;0
.40000000000000000000;-12;-30;15;100;644;0;0;0
.40000000000000000000;-12;-30;15;104;644;0;0;0
.40000000000000000000;-12;-30;15;108;644;0;0;0
.40000000000000000000;-12;-30;15;112;644;0;0;0
.40000000000000000000;-12;-30;15;116;644;0;0;0
.40000000000000000000;-12;-30;15;120;644;0;0;0
.40000000000000000000;-12;-30;16;100;644;1;0;0
.40000000000000000000;-12;-30;16;104;644;1;0;0
.40000000000000000000;-12;-30;16;108;644;1;0;0
.40000000000000000000;-12;-30;16;112;644;1;0;0
.40000000000000000000;-12;-30;16;116;644;1;0;0
.40000000000000000000;-12;-30;16;120;644;1;0;0
.40000000000000000000;-12;-30;17;100;644;1;0;0
.40000000000000000000;-12;-30;17;104;644;1;0;0
.40000000000000000000;-12;-30;17;108;644;1;0;0
.40000000000000000000;-12;-30;17;112;644;1;0;0
.40000000000000000000;-12;-30;17;116;644;1;0;0
.40000000000000000000;-12;-30;17;120;644;1;0;0
.40000000000000000000;-12;-30;18;100;644;43;0;0
.40000000000000000000;-12;-30;18;104;644;42;0;0
.40000000000000000000;-12;-30;18;108;644;42;0;0
.40000000000000000000;-12;-30;18;112;644;42;0;0
.40000000000000000000;-12;-30;18;116;644;42;0;0
.40000000000000000000;-12;-30;18;120;644;42;0;0
.40000000000000000000;-12;-30;19;100;644;62;0;0
.40000000000000000000;-12;-30;19;104;644;62;0;0
.40000000000000000000;-12;-30;19;108;644;62;0;0
.40000000000000000000;-12;-30;19;112;644;55;0;0
.40000000000000000000;-12;-30;19;116;644;62;0;0
.40000000000000000000;-12;-30;19;120;644;57;0;0
.40000000000000000000;-12;-30;20;100;644;94;0;0
.40000000000000000000;-12;-30;20;104;644;94;0;0
.40000000000000000000;-12;-30;20;108;644;93;0;0
.40000000000000000000;-12;-30;20;112;644;90;0;0
.40000000000000000000;-12;-30;20;116;644;89;0;0
.40000000000000000000;-12;-30;20;120;644;87;0;0
.40000000000000000000;-12;-24;15;100;644;0;0;0
.40000000000000000000;-12;-24;15;104;644;0;0;0
.40000000000000000000;-12;-24;15;108;644;0;0;0
.40000000000000000000;-12;-24;15;112;644;0;0;0
.40000000000000000000;-12;-24;15;116;644;0;0;0
.40000000000000000000;-12;-24;15;120;644;0;0;0
.40000000000000000000;-12;-24;16;100;644;1;0;0
.40000000000000000000;-12;-24;16;104;644;1;0;0
.40000000000000000000;-12;-24;16;108;644;1;0;0
.40000000000000000000;-12;-24;16;112;644;1;0;0
.40000000000000000000;-12;-24;16;116;644;1;0;0
.40000000000000000000;-12;-24;16;120;644;1;0;0
.40000000000000000000;-12;-24;17;100;644;3;0;0
.40000000000000000000;-12;-24;17;104;644;3;0;0
.40000000000000000000;-12;-24;17;108;644;1;0;0
.40000000000000000000;-12;-24;17;112;644;1;0;0
.40000000000000000000;-12;-24;17;116;644;3;0;0
.40000000000000000000;-12;-24;17;120;644;1;0;0
.40000000000000000000;-12;-24;18;100;644;40;0;0
.40000000000000000000;-12;-24;18;104;644;38;0;0
.40000000000000000000;-12;-24;18;108;644;40;0;0
.40000000000000000000;-12;-24;18;112;644;42;0;0
.40000000000000000000;-12;-24;18;116;644;38;0;0
.40000000000000000000;-12;-24;18;120;644;38;0;0
.40000000000000000000;-12;-24;19;100;644;65;0;0
.40000000000000000000;-12;-24;19;104;644;58;0;0
.40000000000000000000;-12;-24;19;108;644;59;0;0
.40000000000000000000;-12;-24;19;112;644;59;0;0
.40000000000000000000;-12;-24;19;116;644;59;0;0
.40000000000000000000;-12;-24;19;120;644;63;0;0
.40000000000000000000;-12;-24;20;100;644;94;0;0
.40000000000000000000;-12;-24;20;104;644;90;0;0
.40000000000000000000;-12;-24;20;108;644;98;0;0
.40000000000000000000;-12;-24;20;112;644;96;0;0
.40000000000000000000;-12;-24;20;116;644;89;0;0
.40000000000000000000;-12;-24;20;120;644;98;0;0
.40000000000000000000;-12;-18;15;100;644;0;0;0
.40000000000000000000;-12;-18;15;104;644;0;0;0
.40000000000000000000;-12;-18;15;108;644;0;0;0
.40000000000000000000;-12;-18;15;112;644;0;0;0
.40000000000000000000;-12;-18;15;116;644;0;0;0
.40000000000000000000;-12;-18;15;120;644;0;0;0
.40000000000000000000;-12;-18;16;100;644;1;0;0
.40000000000000000000;-12;-18;16;104;644;1;0;0
.40000000000000000000;-12;-18;16;108;644;1;0;0
.40000000000000000000;-12;-18;16;112;644;1;0;0
.40000000000000000000;-12;-18;16;116;644;1;0;0
.40000000000000000000;-12;-18;16;120;644;1;0;0
.40000000000000000000;-12;-18;17;100;644;3;0;0
.40000000000000000000;-12;-18;17;104;644;3;0;0
.40000000000000000000;-12;-18;17;108;644;3;0;0
.40000000000000000000;-12;-18;17;112;644;3;0;0
.40000000000000000000;-12;-18;17;116;644;3;0;0
.40000000000000000000;-12;-18;17;120;644;3;0;0
.40000000000000000000;-12;-18;18;100;644;38;0;0
.40000000000000000000;-12;-18;18;104;644;25;0;0
.40000000000000000000;-12;-18;18;108;644;38;0;0
.40000000000000000000;-12;-18;18;112;644;38;0;0
.40000000000000000000;-12;-18;18;116;644;40;0;0
.40000000000000000000;-12;-18;18;120;644;40;0;0
.40000000000000000000;-12;-18;19;100;644;72;0;0
.40000000000000000000;-12;-18;19;104;644;66;0;0
.40000000000000000000;-12;-18;19;108;644;68;0;0
.40000000000000000000;-12;-18;19;112;644;52;0;0
.40000000000000000000;-12;-18;19;116;644;68;0;0
.40000000000000000000;-12;-18;19;120;644;63;0;0
.40000000000000000000;-12;-18;20;100;644;92;0;0
.40000000000000000000;-12;-18;20;104;644;93;0;0
.40000000000000000000;-12;-18;20;108;644;81;0;0
.40000000000000000000;-12;-18;20;112;644;82;0;0
.40000000000000000000;-12;-18;20;116;644;81;0;0
.40000000000000000000;-12;-18;20;120;644;82;0;0
.40000000000000000000;-12;-12;15;100;644;0;0;0
.40000000000000000000;-12;-12;15;104;644;0;0;0
.40000000000000000000;-12;-12;15;108;644;0;0;0
.40000000000000000000;-12;-12;15;112;644;0;0;0
.40000000000000000000;-12;-12;15;116;644;0;0;0
.40000000000000000000;-12;-12;15;120;644;0;0;0
.40000000000000000000;-12;-12;16;100;644;1;0;0
.40000000000000000000;-12;-12;16;104;644;1;0;0
.40000000000000000000;-12;-12;16;108;644;1;0;0
.40000000000000000000;-12;-12;16;112;644;1;0;0
.40000000000000000000;-12;-12;16;116;644;1;0;0
.40000000000000000000;-12;-12;16;120;644;1;0;0
.40000000000000000000;-12;-12;17;100;644;5;0;0
.40000000000000000000;-12;-12;17;104;644;5;0;0
.40000000000000000000;-12;-12;17;108;644;5;0;0
.40000000000000000000;-12;-12;17;112;644;5;0;0
.40000000000000000000;-12;-12;17;116;644;5;0;0
.40000000000000000000;-12;-12;17;120;644;5;0;0
.40000000000000000000;-12;-12;18;100;644;35;0;0
.40000000000000000000;-12;-12;18;104;644;39;0;0
.40000000000000000000;-12;-12;18;108;644;41;0;0
.40000000000000000000;-12;-12;18;112;644;41;0;0
.40000000000000000000;-12;-12;18;116;644;37;0;0
.40000000000000000000;-12;-12;18;120;644;39;0;0
.40000000000000000000;-12;-12;19;100;644;72;0;0
.40000000000000000000;-12;-12;19;104;644;72;0;0
.40000000000000000000;-12;-12;19;108;644;72;0;0
.40000000000000000000;-12;-12;19;112;644;72;0;0
.40000000000000000000;-12;-12;19;116;644;58;0;0
.40000000000000000000;-12;-12;19;120;644;63;0;0
.40000000000000000000;-12;-12;20;100;644;94;0;0
.40000000000000000000;-12;-12;20;104;644;100;0;0
.40000000000000000000;-12;-12;20;108;644;88;0;0
.40000000000000000000;-12;-12;20;112;644;79;0;0
.40000000000000000000;-12;-12;20;116;644;88;0;0
.40000000000000000000;-12;-12;20;120;644;81;0;0
.40000000000000000000;-12;-6;15;100;644;0;0;0
.40000000000000000000;-12;-6;15;104;644;0;0;0
.40000000000000000000;-12;-6;15;108;644;0;0;0
.40000000000000000000;-12;-6;15;112;644;0;0;0
.40000000000000000000;-12;-6;15;116;644;0;0;0
.40000000000000000000;-12;-6;15;120;644;0;0;0
.40000000000000000000;-12;-6;16;100;644;1;0;0
.40000000000000000000;-12;-6;16;104;644;1;0;0
.40000000000000000000;-12;-6;16;108;644;1;0;0
.40000000000000000000;-12;-6;16;112;644;1;0;0
.40000000000000000000;-12;-6;16;116;644;1;0;0
.40000000000000000000;-12;-6;16;120;644;1;0;0
.40000000000000000000;-12;-6;17;100;644;5;0;0
.40000000000000000000;-12;-6;17;104;644;5;0;0
.40000000000000000000;-12;-6;17;108;644;5;0;0
.40000000000000000000;-12;-6;17;112;644;5;0;0
.40000000000000000000;-12;-6;17;116;644;5;0;0
.40000000000000000000;-12;-6;17;120;644;5;0;0
.40000000000000000000;-12;-6;18;100;644;39;0;0
.40000000000000000000;-12;-6;18;104;644;40;0;0
.40000000000000000000;-12;-6;18;108;644;35;0;0
.40000000000000000000;-12;-6;18;112;644;35;0;0
.40000000000000000000;-12;-6;18;116;644;39;0;0
.40000000000000000000;-12;-6;18;120;644;40;0;0
.40000000000000000000;-12;-6;19;100;644;68;0;0
.40000000000000000000;-12;-6;19;104;644;68;0;0
.40000000000000000000;-12;-6;19;108;644;68;0;0
.40000000000000000000;-12;-6;19;112;644;68;0;0
.40000000000000000000;-12;-6;19;116;644;68;0;0
.40000000000000000000;-12;-6;19;120;644;68;0;0
.40000000000000000000;-12;-6;20;100;644;85;0;0
.40000000000000000000;-12;-6;20;104;644;85;0;0
.40000000000000000000;-12;-6;20;108;644;85;0;0
.40000000000000000000;-12;-6;20;112;644;85;0;0
.40000000000000000000;-12;-6;20;116;644;85;0;0
.40000000000000000000;-12;-6;20;120;644;85;0;0
.40000000000000000000;-12;0;15;100;644;0;0;0
.40000000000000000000;-12;0;15;104;644;0;0;0
.40000000000000000000;-12;0;15;108;644;0;0;0
.40000000000000000000;-12;0;15;112;644;0;0;0
.40000000000000000000;-12;0;15;116;644;0;0;0
.40000000000000000000;-12;0;15;120;644;0;0;0
.40000000000000000000;-12;0;16;100;644;1;0;0
.40000000000000000000;-12;0;16;104;644;1;0;0
.40000000000000000000;-12;0;16;108;644;1;0;0
.40000000000000000000;-12;0;16;112;644;1;0;0
.40000000000000000000;-12;0;16;116;644;1;0;0
.40000000000000000000;-12;0;16;120;644;1;0;0
.40000000000000000000;-12;0;17;100;644;5;0;0
.40000000000000000000;-12;0;17;104;644;5;0;0
.40000000000000000000;-12;0;17;108;644;5;0;0
.40000000000000000000;-12;0;17;112;644;5;0;0
.40000000000000000000;-12;0;17;116;644;5;0;0
.40000000000000000000;-12;0;17;120;644;4;0;0
.40000000000000000000;-12;0;18;100;644;39;0;0
.40000000000000000000;-12;0;18;104;644;39;0;0
.40000000000000000000;-12;0;18;108;644;39;0;0
.40000000000000000000;-12;0;18;112;644;39;0;0
.40000000000000000000;-12;0;18;116;644;39;0;0
.40000000000000000000;-12;0;18;120;644;39;0;0
.40000000000000000000;-12;0;19;100;644;72;0;0
.40000000000000000000;-12;0;19;104;644;68;0;0
.40000000000000000000;-12;0;19;108;644;72;0;0
.40000000000000000000;-12;0;19;112;644;72;0;0
.40000000000000000000;-12;0;19;116;644;72;0;0
.40000000000000000000;-12;0;19;120;644;62;0;0
.40000000000000000000;-12;0;20;100;644;96;0;0
.40000000000000000000;-12;0;20;104;644;78;0;0
.40000000000000000000;-12;0;20;108;644;79;0;0
.40000000000000000000;-12;0;20;112;644;97;0;0
.40000000000000000000;-12;0;20;116;644;100;0;0
.40000000000000000000;-12;0;20;120;644;97;0;0
.40000000000000000000;-6;-30;15;100;644;0;0;0
.40000000000000000000;-6;-30;15;104;644;0;0;0
.40000000000000000000;-6;-30;15;108;644;0;0;0
.40000000000000000000;-6;-30;15;112;644;0;0;0
.40000000000000000000;-6;-30;15;116;644;0;0;0
.40000000000000000000;-6;-30;15;120;644;0;0;0
.40000000000000000000;-6;-30;16;100;644;1;0;0
.40000000000000000000;-6;-30;16;104;644;1;0;0
.40000000000000000000;-6;-30;16;108;644;0;0;0
.40000000000000000000;-6;-30;16;112;644;1;0;0
.40000000000000000000;-6;-30;16;116;644;1;0;0
.40000000000000000000;-6;-30;16;120;644;1;0;0
.40000000000000000000;-6;-30;17;100;644;1;0;0
.40000000000000000000;-6;-30;17;104;644;1;0;0
.40000000000000000000;-6;-30;17;108;644;1;0;0
.40000000000000000000;-6;-30;17;112;644;1;0;0
.40000000000000000000;-6;-30;17;116;644;1;0;0
.40000000000000000000;-6;-30;17;120;644;1;0;0
.40000000000000000000;-6;-30;18;100;644;42;0;0
.40000000000000000000;-6;-30;18;104;644;38;0;0
.40000000000000000000;-6;-30;18;108;644;42;0;0
.40000000000000000000;-6;-30;18;112;644;42;0;0
.40000000000000000000;-6;-30;18;116;644;42;0;0
.40000000000000000000;-6;-30;18;120;644;42;0;0
.40000000000000000000;-6;-30;19;100;644;59;0;0
.40000000000000000000;-6;-30;19;104;644;65;0;0
.40000000000000000000;-6;-30;19;108;644;62;0;0
.40000000000000000000;-6;-30;19;112;644;59;0;0
.40000000000000000000;-6;-30;19;116;644;65;0;0
.40000000000000000000;-6;-30;19;120;644;59;0;0
.40000000000000000000;-6;-30;20;100;644;94;0;0
.40000000000000000000;-6;-30;20;104;644;89;0;0
.40000000000000000000;-6;-30;20;108;644;96;0;0
.40000000000000000000;-6;-30;20;112;644;95;0;0
.40000000000000000000;-6;-30;20;116;644;92;0;0
.40000000000000000000;-6;-30;20;120;644;89;0;0
.40000000000000000000;-6;-24;15;100;644;0;0;0
.40000000000000000000;-6;-24;15;104;644;0;0;0
.40000000000000000000;-6;-24;15;108;644;0;0;0
.40000000000000000000;-6;-24;15;112;644;0;0;0
.40000000000000000000;-6;-24;15;116;644;0;0;0
.40000000000000000000;-6;-24;15;120;644;0;0;0
.40000000000000000000;-6;-24;16;100;644;1;0;0
.40000000000000000000;-6;-24;16;104;644;1;0;0
.40000000000000000000;-6;-24;16;108;644;1;0;0
.40000000000000000000;-6;-24;16;112;644;1;0;0
.40000000000000000000;-6;-24;16;116;644;1;0;0
.40000000000000000000;-6;-24;16;120;644;1;0;0
.40000000000000000000;-6;-24;17;100;644;3;0;0
.40000000000000000000;-6;-24;17;104;644;3;0;0
.40000000000000000000;-6;-24;17;108;644;1;0;0
.40000000000000000000;-6;-24;17;112;644;1;0;0
.40000000000000000000;-6;-24;17;116;644;1;0;0
.40000000000000000000;-6;-24;17;120;644;1;0;0
.40000000000000000000;-6;-24;18;100;644;40;0;0
.40000000000000000000;-6;-24;18;104;644;40;0;0
.40000000000000000000;-6;-24;18;108;644;38;0;0
.40000000000000000000;-6;-24;18;112;644;42;0;0
.40000000000000000000;-6;-24;18;116;644;42;0;0
.40000000000000000000;-6;-24;18;120;644;42;0;0
.40000000000000000000;-6;-24;19;100;644;65;0;0
.40000000000000000000;-6;-24;19;104;644;58;0;0
.40000000000000000000;-6;-24;19;108;644;52;0;0
.40000000000000000000;-6;-24;19;112;644;62;0;0
.40000000000000000000;-6;-24;19;116;644;58;0;0
.40000000000000000000;-6;-24;19;120;644;58;0;0
.40000000000000000000;-6;-24;20;100;644;95;0;0
.40000000000000000000;-6;-24;20;104;644;90;0;0
.40000000000000000000;-6;-24;20;108;644;91;0;0
.40000000000000000000;-6;-24;20;112;644;95;0;0
.40000000000000000000;-6;-24;20;116;644;91;0;0
.40000000000000000000;-6;-24;20;120;644;98;0;0
.40000000000000000000;-6;-18;15;100;644;0;0;0
.40000000000000000000;-6;-18;15;104;644;0;0;0
.40000000000000000000;-6;-18;15;108;644;0;0;0
.40000000000000000000;-6;-18;15;112;644;0;0;0
.40000000000000000000;-6;-18;15;116;644;0;0;0
.40000000000000000000;-6;-18;15;120;644;0;0;0
.40000000000000000000;-6;-18;16;100;644;1;0;0
.40000000000000000000;-6;-18;16;104;644;1;0;0
.40000000000000000000;-6;-18;16;108;644;1;0;0
.40000000000000000000;-6;-18;16;112;644;1;0;0
.40000000000000000000;-6;-18;16;116;644;1;0;0
.40000000000000000000;-6;-18;16;120;644;1;0;0
.40000000000000000000;-6;-18;17;100;644;3;0;0
.40000000000000000000;-6;-18;17;104;644;3;0;0
.40000000000000000000;-6;-18;17;108;644;3;0;0
.40000000000000000000;-6;-18;17;112;644;3;0;0
.40000000000000000000;-6;-18;17;116;644;3;0;0
.40000000000000000000;-6;-18;17;120;644;3;0;0
.40000000000000000000;-6;-18;18;100;644;38;0;0
.40000000000000000000;-6;-18;18;104;644;40;0;0
.40000000000000000000;-6;-18;18;108;644;40;0;0
.40000000000000000000;-6;-18;18;112;644;40;0;0
.40000000000000000000;-6;-18;18;116;644;40;0;0
.40000000000000000000;-6;-18;18;120;644;40;0;0
.40000000000000000000;-6;-18;19;100;644;73;0;0
.40000000000000000000;-6;-18;19;104;644;72;0;0
.40000000000000000000;-6;-18;19;108;644;67;0;0
.40000000000000000000;-6;-18;19;112;644;73;0;0
.40000000000000000000;-6;-18;19;116;644;75;0;0
.40000000000000000000;-6;-18;19;120;644;74;0;0
.40000000000000000000;-6;-18;20;100;644;79;0;0
.40000000000000000000;-6;-18;20;104;644;79;0;0
.40000000000000000000;-6;-18;20;108;644;79;0;0
.40000000000000000000;-6;-18;20;112;644;89;0;0
.40000000000000000000;-6;-18;20;116;644;89;0;0
.40000000000000000000;-6;-18;20;120;644;89;0;0
.40000000000000000000;-6;-12;15;100;644;0;0;0
.40000000000000000000;-6;-12;15;104;644;0;0;0
.40000000000000000000;-6;-12;15;108;644;0;0;0
.40000000000000000000;-6;-12;15;112;644;0;0;0
.40000000000000000000;-6;-12;15;116;644;0;0;0
.40000000000000000000;-6;-12;15;120;644;0;0;0
.40000000000000000000;-6;-12;16;100;644;1;0;0
.40000000000000000000;-6;-12;16;104;644;1;0;0
.40000000000000000000;-6;-12;16;108;644;1;0;0
.40000000000000000000;-6;-12;16;112;644;1;0;0
.40000000000000000000;-6;-12;16;116;644;1;0;0
